Date,Region,OS_Name,Market_Share,Device_Category,Is_Active,Market_Concentration_Index
2024-04-01,South America,iOS,9.08,Mobile,True,3781.9379
2024-05-01,South America,iOS,8.55,Mobile,True,3808.3340000000003
2024-06-01,South America,iOS,8.39,Mobile,True,3815.3269
2024-07-01,South America,iOS,8.35,Mobile,True,3808.4801
2024-08-01,South America,iOS,8.84,Mobile,True,3759.4503999999997
2024-09-01,South America,iOS,8.89,Mobile,True,3774.3547
2024-10-01,South America,iOS,9.61,Mobile,True,3758.7645
2024-11-01,South America,iOS,7.43,Mobile,True,4238.1314
2024-12-01,South America,iOS,7.67,Mobile,True,4328.766699999999
2025-01-01,South America,iOS,8.22,Mobile,True,4152.8083
2025-02-01,South America,iOS,8.64,Mobile,True,3969.3570999999997
2025-03-01,South America,iOS,8.38,Mobile,True,3939.9931000000006
2025-04-01,South America,iOS,8.83,Mobile,True,3857.9343000000003
2025-05-01,South America,iOS,6.52,Mobile,True,4818.672299999999
2025-06-01,South America,iOS,4.69,Mobile,True,5578.4811
2025-07-01,South America,iOS,8.57,Mobile,True,3502.0671
2025-08-01,South America,iOS,7.35,Mobile,True,3544.2257
2025-09-01,South America,iOS,6.33,Mobile,True,4178.1945000000005
2025-10-01,South America,iOS,4.86,Mobile,True,3306.2111999999997
2025-11-01,South America,iOS,5.73,Mobile,True,4211.6728
2025-12-01,South America,iOS,5.97,Mobile,True,3867.2247000000007
2026-01-01,South America,iOS,5.33,Mobile,True,4576.6697
2026-02-01,South America,iOS,6.92,Mobile,True,4097.740699999999
2026-03-01,South America,iOS,9.14,Mobile,True,3399.8786999999998
2026-04-01,South America,iOS,9.28,Mobile,True,3455.4703
2009-01-01,World Wide,iOS,0.24,Mobile,True,9001.0536
2009-02-01,World Wide,iOS,0.25,Mobile,True,8990.1433
2009-03-01,World Wide,iOS,0.32,Mobile,True,8941.8841
2009-04-01,World Wide,iOS,0.36,Mobile,True,8912.1359
2009-05-01,World Wide,iOS,0.32,Mobile,True,8933.5006
2009-06-01,World Wide,iOS,0.34,Mobile,True,8832.6307
2009-07-01,World Wide,iOS,0.36,Mobile,True,8825.329299999998
2009-08-01,World Wide,iOS,0.38,Mobile,True,8791.513099999998
2009-09-01,World Wide,iOS,0.35,Mobile,True,8777.3141
2009-10-01,World Wide,iOS,0.35,Mobile,True,8725.5881
2009-11-01,World Wide,iOS,0.38,Mobile,True,8649.7958
2009-12-01,World Wide,iOS,0.41,Mobile,True,8671.6937
2010-01-01,World Wide,iOS,0.52,Mobile,True,8548.127199999999
2010-02-01,World Wide,iOS,0.58,Mobile,True,8455.4527
2010-03-01,World Wide,iOS,0.59,Mobile,True,8380.3615
2010-04-01,World Wide,iOS,0.64,Mobile,True,8307.2229
2010-05-01,World Wide,iOS,0.7,Mobile,True,8294.719299999999
2010-06-01,World Wide,iOS,0.79,Mobile,True,8290.8547
2010-07-01,World Wide,iOS,0.88,Mobile,True,8245.3375
2010-08-01,World Wide,iOS,1.0,Mobile,True,8156.588099999999
2010-09-01,World Wide,iOS,1.0,Mobile,True,8071.2648
2010-10-01,World Wide,iOS,1.08,Mobile,True,7994.6026
2010-11-01,World Wide,iOS,1.13,Mobile,True,7927.333200000001
2010-12-01,World Wide,iOS,1.28,Mobile,True,7899.495500000001
2011-01-01,World Wide,iOS,1.49,Mobile,True,7802.9345
2011-02-01,World Wide,iOS,1.51,Mobile,True,7773.584199999999
2011-03-01,World Wide,iOS,1.58,Mobile,True,7738.045999999999
2011-04-01,World Wide,iOS,1.72,Mobile,True,7652.5581999999995
2011-05-01,World Wide,iOS,1.84,Mobile,True,7560.200499999999
2011-06-01,World Wide,iOS,1.96,Mobile,True,7436.8952
2011-07-01,World Wide,iOS,2.18,Mobile,True,7348.8373
2011-08-01,World Wide,iOS,2.22,Mobile,True,7315.7784
2011-09-01,World Wide,iOS,2.36,Mobile,True,7278.8168
2011-10-01,World Wide,iOS,2.58,Mobile,True,7213.1483
2011-11-01,World Wide,iOS,2.83,Mobile,True,7157.8021
2011-12-01,World Wide,iOS,3.12,Mobile,True,6964.376299999999
2012-01-01,World Wide,iOS,3.61,Mobile,True,6805.4800000000005
2012-02-01,World Wide,iOS,3.83,Mobile,True,6785.058
2012-03-01,World Wide,iOS,3.88,Mobile,True,6700.591800000001
2012-04-01,World Wide,iOS,4.2,Mobile,True,6531.1302000000005
2012-05-01,World Wide,iOS,4.33,Mobile,True,6462.321200000001
2012-06-01,World Wide,iOS,4.71,Mobile,True,6433.0775
2012-07-01,World Wide,iOS,5.16,Mobile,True,6345.2268
2012-08-01,World Wide,iOS,5.25,Mobile,True,6245.3224
2012-09-01,World Wide,iOS,5.29,Mobile,True,6152.579300000001
2012-10-01,World Wide,iOS,5.38,Mobile,True,6095.893900000001
2012-11-01,World Wide,iOS,5.66,Mobile,True,5977.7835
2012-12-01,World Wide,iOS,6.08,Mobile,True,5778.969400000001
2013-01-01,World Wide,iOS,6.59,Mobile,True,5755.273199999999
2013-02-01,World Wide,iOS,7.14,Mobile,True,5680.104099999999
2013-03-01,World Wide,iOS,7.21,Mobile,True,5693.776400000001
2013-04-01,World Wide,iOS,6.78,Mobile,True,5802.151800000001
2013-05-01,World Wide,iOS,6.91,Mobile,True,5657.1903999999995
2013-06-01,World Wide,iOS,7.37,Mobile,True,5408.814300000001
2013-07-01,World Wide,iOS,7.72,Mobile,True,5258.8001
2013-08-01,World Wide,iOS,7.57,Mobile,True,5200.951000000001
2013-09-01,World Wide,iOS,7.3,Mobile,True,5276.4928
2013-10-01,World Wide,iOS,7.22,Mobile,True,5048.334400000001
2013-11-01,World Wide,iOS,7.76,Mobile,True,4973.490900000001
2013-12-01,World Wide,iOS,8.72,Mobile,True,4535.058900000001
2014-01-01,World Wide,iOS,9.44,Mobile,True,4433.377
2014-02-01,World Wide,iOS,9.5,Mobile,True,4408.3864
2014-03-01,World Wide,iOS,9.88,Mobile,True,4332.7775
2014-04-01,World Wide,iOS,9.66,Mobile,True,4347.0711
2014-05-01,World Wide,iOS,10.22,Mobile,True,4146.8175
2014-06-01,World Wide,iOS,11.04,Mobile,True,4052.2204
2014-07-01,World Wide,iOS,11.62,Mobile,True,3968.593
2014-08-01,World Wide,iOS,11.61,Mobile,True,3870.0380999999998
2014-09-01,World Wide,iOS,12.21,Mobile,True,3776.9708
2014-10-01,World Wide,iOS,12.65,Mobile,True,3717.4695000000006
2014-11-01,World Wide,iOS,11.78,Mobile,True,3685.6976999999997
2014-12-01,World Wide,iOS,11.91,Mobile,True,3678.9044
2015-01-01,World Wide,iOS,11.41,Mobile,True,3694.2149999999992
2015-02-01,World Wide,iOS,11.49,Mobile,True,3718.6162999999997
2015-03-01,World Wide,iOS,11.23,Mobile,True,3639.8452
2015-04-01,World Wide,iOS,10.35,Mobile,True,3679.3864
2015-05-01,World Wide,iOS,10.34,Mobile,True,3558.0319000000004
2015-06-01,World Wide,iOS,10.6,Mobile,True,3485.4335
2015-07-01,World Wide,iOS,11.37,Mobile,True,3405.0069000000003
2015-08-01,World Wide,iOS,11.11,Mobile,True,3355.3771
2015-09-01,World Wide,iOS,10.53,Mobile,True,3378.4208
2015-10-01,World Wide,iOS,10.23,Mobile,True,3336.0848
2015-11-01,World Wide,iOS,10.68,Mobile,True,3345.1276000000003
2015-12-01,World Wide,iOS,10.82,Mobile,True,3258.6333000000004
2016-01-01,World Wide,iOS,11.1,Mobile,True,3260.7905
2016-02-01,World Wide,iOS,11.04,Mobile,True,3240.5009999999997
2016-03-01,World Wide,iOS,11.02,Mobile,True,3259.0202
2016-04-01,World Wide,iOS,11.12,Mobile,True,3213.0808999999995
2016-05-01,World Wide,iOS,11.38,Mobile,True,3129.4249
2016-06-01,World Wide,iOS,11.83,Mobile,True,3165.6245999999996
2016-07-01,World Wide,iOS,12.25,Mobile,True,3058.0739
2016-08-01,World Wide,iOS,12.16,Mobile,True,3029.3243
2016-09-01,World Wide,iOS,11.87,Mobile,True,3002.2089
2016-10-01,World Wide,iOS,12.04,Mobile,True,2988.3132
2016-11-01,World Wide,iOS,12.28,Mobile,True,3078.2198000000003
2016-12-01,World Wide,iOS,12.71,Mobile,True,3095.2708
2017-01-01,World Wide,iOS,13.16,Mobile,True,3089.0398999999998
2017-02-01,World Wide,iOS,12.99,Mobile,True,3093.8017000000004
2017-03-01,World Wide,iOS,13.09,Mobile,True,3083.4911999999995
2017-04-01,World Wide,iOS,13.45,Mobile,True,3089.7299
2017-05-01,World Wide,iOS,13.04,Mobile,True,3107.8070000000002
2017-06-01,World Wide,iOS,13.33,Mobile,True,3128.8882
2017-07-01,World Wide,iOS,13.2,Mobile,True,3148.7112
2017-08-01,World Wide,iOS,13.68,Mobile,True,3110.5612
2017-09-01,World Wide,iOS,12.97,Mobile,True,3110.431600000001
2017-10-01,World Wide,iOS,13.02,Mobile,True,3092.9571
2017-11-01,World Wide,iOS,13.03,Mobile,True,3102.4905999999996
2017-12-01,World Wide,iOS,13.22,Mobile,True,3113.8641
2018-01-01,World Wide,iOS,12.9,Mobile,True,3145.7437999999997
2018-02-01,World Wide,iOS,13.06,Mobile,True,3162.0968
2018-03-01,World Wide,iOS,13.51,Mobile,True,3122.1616
2018-04-01,World Wide,iOS,12.59,Mobile,True,3155.6701000000003
2018-05-01,World Wide,iOS,12.43,Mobile,True,3197.2844
2018-06-01,World Wide,iOS,12.44,Mobile,True,3240.7999
2018-07-01,World Wide,iOS,12.82,Mobile,True,3274.7398999999996
2018-08-01,World Wide,iOS,13.5,Mobile,True,3242.3870999999995
2018-09-01,World Wide,iOS,13.54,Mobile,True,3202.7495
2018-10-01,World Wide,iOS,13.59,Mobile,True,3016.2203000000004
2018-11-01,World Wide,iOS,13.57,Mobile,True,2718.8377
2018-12-01,World Wide,iOS,13.47,Mobile,True,2969.6218
2019-01-01,World Wide,iOS,14.05,Mobile,True,2930.8945
2019-02-01,World Wide,iOS,13.99,Mobile,True,2887.9117
2019-03-01,World Wide,iOS,13.78,Mobile,True,3087.3927
2019-04-01,World Wide,iOS,13.75,Mobile,True,3086.8205
2019-05-01,World Wide,iOS,13.57,Mobile,True,3071.5145
2019-06-01,World Wide,iOS,13.8,Mobile,True,3085.8024
2019-07-01,World Wide,iOS,13.85,Mobile,True,3065.2648999999997
2019-08-01,World Wide,iOS,14.13,Mobile,True,3099.8451999999997
2019-09-01,World Wide,iOS,14.29,Mobile,True,3131.7196
2019-10-01,World Wide,iOS,13.52,Mobile,True,3143.9158999999995
2019-11-01,World Wide,iOS,13.67,Mobile,True,3104.5410000000006
2019-12-01,World Wide,iOS,14.92,Mobile,True,3085.1687
2020-01-01,World Wide,iOS,14.5,Mobile,True,3086.7008
2020-02-01,World Wide,iOS,14.97,Mobile,True,3049.7909
2020-03-01,World Wide,iOS,15.63,Mobile,True,3027.6631
2020-04-01,World Wide,iOS,17.23,Mobile,True,2992.4425
2020-05-01,World Wide,iOS,15.28,Mobile,True,3021.5143
2020-06-01,World Wide,iOS,14.3,Mobile,True,3078.8837999999996
2020-07-01,World Wide,iOS,14.22,Mobile,True,3092.624
2020-08-01,World Wide,iOS,14.53,Mobile,True,3069.0278999999996
2020-09-01,World Wide,iOS,14.08,Mobile,True,3067.983
2020-10-01,World Wide,iOS,14.36,Mobile,True,3004.5415
2020-11-01,World Wide,iOS,16.57,Mobile,True,2893.6919999999996
2020-12-01,World Wide,iOS,16.58,Mobile,True,3063.3124999999995
2021-01-01,World Wide,iOS,16.89,Mobile,True,3040.0226000000002
2021-02-01,World Wide,iOS,16.51,Mobile,True,3004.4554000000003
2021-03-01,World Wide,iOS,16.45,Mobile,True,2988.9810999999995
2021-04-01,World Wide,iOS,16.25,Mobile,True,2986.7464000000004
2021-05-01,World Wide,iOS,16.1,Mobile,True,2979.9788000000003
2021-06-01,World Wide,iOS,16.07,Mobile,True,2968.1921
2021-07-01,World Wide,iOS,16.55,Mobile,True,2966.4736000000003
2021-08-01,World Wide,iOS,16.53,Mobile,True,3075.1832
2021-09-01,World Wide,iOS,15.97,Mobile,True,3003.2154999999993
2021-10-01,World Wide,iOS,16.7,Mobile,True,2963.9622999999997
2021-11-01,World Wide,iOS,16.78,Mobile,True,2924.6847000000002
2021-12-01,World Wide,iOS,17.42,Mobile,True,2904.3643
2022-01-01,World Wide,iOS,17.56,Mobile,True,2946.2122
2022-02-01,World Wide,iOS,17.14,Mobile,True,3002.1022000000003
2022-03-01,World Wide,iOS,16.85,Mobile,True,3026.154
2022-04-01,World Wide,iOS,17.42,Mobile,True,3041.2768
2022-05-01,World Wide,iOS,17.67,Mobile,True,3072.6564999999996
2022-06-01,World Wide,iOS,17.44,Mobile,True,3130.3111
2022-07-01,World Wide,iOS,17.88,Mobile,True,3128.687
2022-08-01,World Wide,iOS,17.63,Mobile,True,3064.3601
2022-09-01,World Wide,iOS,17.37,Mobile,True,3056.6395
2022-10-01,World Wide,iOS,17.57,Mobile,True,3054.4328000000005
2022-11-01,World Wide,iOS,17.22,Mobile,True,3083.0104
2022-12-01,World Wide,iOS,17.29,Mobile,True,3131.3717
2023-01-01,World Wide,iOS,17.21,Mobile,True,3041.4682000000003
2023-02-01,World Wide,iOS,17.13,Mobile,True,3034.5541000000003
2023-03-01,World Wide,iOS,17.31,Mobile,True,2884.1151
2023-04-01,World Wide,iOS,17.49,Mobile,True,2600.5559999999996
2023-05-01,World Wide,iOS,16.9,Mobile,True,2487.4311999999995
2023-06-01,World Wide,iOS,16.81,Mobile,True,2801.8657
2023-07-01,World Wide,iOS,16.78,Mobile,True,2832.9318999999996
2023-08-01,World Wide,iOS,16.47,Mobile,True,2798.5800999999997
2023-09-01,World Wide,iOS,16.63,Mobile,True,2732.6350999999995
2023-10-01,World Wide,iOS,16.51,Mobile,True,2735.8341
2023-11-01,World Wide,iOS,16.55,Mobile,True,2773.8731
2023-12-01,World Wide,iOS,17.74,Mobile,True,2954.6027999999997
2024-01-01,World Wide,iOS,18.15,Mobile,True,2953.9014
2024-02-01,World Wide,iOS,17.82,Mobile,True,3024.71
2024-03-01,World Wide,iOS,18.22,Mobile,True,3015.009
2024-04-01,World Wide,iOS,17.77,Mobile,True,3032.3499
2024-05-01,World Wide,iOS,17.8,Mobile,True,3061.5688999999998
2024-06-01,World Wide,iOS,17.7,Mobile,True,3086.5094000000004
2024-07-01,World Wide,iOS,18.34,Mobile,True,3090.4638
2024-08-01,World Wide,iOS,18.41,Mobile,True,3099.0458
2024-09-01,World Wide,iOS,18.12,Mobile,True,3116.8185
2024-10-01,World Wide,iOS,18.49,Mobile,True,3091.1009
2024-11-01,World Wide,iOS,18.43,Mobile,True,3155.9531
2024-12-01,World Wide,iOS,17.4,Mobile,True,3226.1691000000005
2025-01-01,World Wide,iOS,18.11,Mobile,True,3143.4033
2025-02-01,World Wide,iOS,18.25,Mobile,True,3092.1582000000003
2025-03-01,World Wide,iOS,18.05,Mobile,True,3106.8689
2025-04-01,World Wide,iOS,17.82,Mobile,True,3092.2614000000003
2025-05-01,World Wide,iOS,17.8,Mobile,True,3136.4347000000002
2025-06-01,World Wide,iOS,16.85,Mobile,True,3195.5128999999997
2025-07-01,World Wide,iOS,16.87,Mobile,True,2980.7779
2025-08-01,World Wide,iOS,16.01,Mobile,True,3027.8655
2025-09-01,World Wide,iOS,14.84,Mobile,True,3042.5035
2025-10-01,World Wide,iOS,14.75,Mobile,True,2724.5263
2025-11-01,World Wide,iOS,15.03,Mobile,True,2778.2456999999995
2025-12-01,World Wide,iOS,15.63,Mobile,True,2734.3264000000004
2026-01-01,World Wide,iOS,15.58,Mobile,True,2683.6622
2026-02-01,World Wide,iOS,17.08,Mobile,True,2638.6369000000004
2026-03-01,World Wide,iOS,18.62,Mobile,True,2575.1946000000003
2026-04-01,World Wide,iOS,18.0,Mobile,True,2583.7266
2009-01-01,Africa,Unknown,0.61,Unknown/Other,True,9537.1509
2009-02-01,Africa,Unknown,0.48,Unknown/Other,True,9554.560099999999
2009-03-01,Africa,Unknown,0.5,Unknown/Other,True,9523.5485
2009-04-01,Africa,Unknown,0.47,Unknown/Other,True,9484.887299999999
2009-05-01,Africa,Unknown,0.5,Unknown/Other,True,9457.7398
2009-06-01,Africa,Unknown,0.54,Unknown/Other,True,9411.5942
2009-07-01,Africa,Unknown,1.07,Unknown/Other,True,9382.3813
2009-08-01,Africa,Unknown,0.35,Unknown/Other,True,9346.1773
2009-09-01,Africa,Unknown,0.56,Unknown/Other,True,9169.3647
2009-10-01,Africa,Unknown,0.57,Unknown/Other,True,9055.3029
2009-11-01,Africa,Unknown,0.5,Unknown/Other,True,9135.6747
2009-12-01,Africa,Unknown,0.41,Unknown/Other,True,9327.0762
2010-01-01,Africa,Unknown,0.38,Unknown/Other,True,9213.2703
2010-02-01,Africa,Unknown,0.27,Unknown/Other,True,9085.940700000001
2010-03-01,Africa,Unknown,0.34,Unknown/Other,True,8750.6252
2010-04-01,Africa,Unknown,0.47,Unknown/Other,True,8603.3731
2010-05-01,Africa,Unknown,0.5,Unknown/Other,True,8738.4283
2010-06-01,Africa,Unknown,0.43,Unknown/Other,True,9006.598
2010-07-01,Africa,Unknown,0.49,Unknown/Other,True,9002.4482
2010-08-01,Africa,Unknown,0.41,Unknown/Other,True,8941.1824
2010-09-01,Africa,Unknown,0.48,Unknown/Other,True,8762.3585
2010-10-01,Africa,Unknown,0.63,Unknown/Other,True,8560.903699999999
2010-11-01,Africa,Unknown,0.61,Unknown/Other,True,8533.7459
2010-12-01,Africa,Unknown,0.65,Unknown/Other,True,8432.1711
2011-01-01,Africa,Unknown,0.68,Unknown/Other,True,8422.2741
2011-02-01,Africa,Unknown,0.63,Unknown/Other,True,8467.0684
2011-03-01,Africa,Unknown,0.61,Unknown/Other,True,8482.5628
2011-04-01,Africa,Unknown,0.68,Unknown/Other,True,8363.4057
2011-05-01,Africa,Unknown,0.64,Unknown/Other,True,8357.117999999999
2011-06-01,Africa,Unknown,0.68,Unknown/Other,True,8275.930300000002
2011-07-01,Africa,Unknown,0.78,Unknown/Other,True,8123.682100000002
2011-08-01,Africa,Unknown,0.88,Unknown/Other,True,7820.924500000001
2011-09-01,Africa,Unknown,0.97,Unknown/Other,True,7736.2758
2011-10-01,Africa,Unknown,1.19,Unknown/Other,True,7479.678500000001
2011-11-01,Africa,Unknown,1.22,Unknown/Other,True,7309.5091999999995
2011-12-01,Africa,Unknown,1.5,Unknown/Other,True,6722.780199999999
2012-01-01,Africa,Unknown,1.99,Unknown/Other,True,6237.017
2012-02-01,Africa,Unknown,1.48,Unknown/Other,True,7021.928399999999
2012-03-01,Africa,Unknown,1.68,Unknown/Other,True,7157.1518
2012-04-01,Africa,Unknown,1.61,Unknown/Other,True,6958.2298
2012-05-01,Africa,Unknown,1.43,Unknown/Other,True,7083.0815999999995
2012-06-01,Africa,Unknown,1.24,Unknown/Other,True,7364.626399999999
2012-07-01,Africa,Unknown,1.21,Unknown/Other,True,7327.9952
2012-08-01,Africa,Unknown,1.32,Unknown/Other,True,7050.5545
2012-09-01,Africa,Unknown,1.39,Unknown/Other,True,6750.720099999999
2012-10-01,Africa,Unknown,1.34,Unknown/Other,True,6765.801600000002
2012-11-01,Africa,Unknown,1.44,Unknown/Other,True,6690.208700000001
2012-12-01,Africa,Unknown,1.57,Unknown/Other,True,6573.8986
2013-01-01,Africa,Unknown,1.56,Unknown/Other,True,6542.9673999999995
2013-02-01,Africa,Unknown,1.54,Unknown/Other,True,6379.416799999999
2013-03-01,Africa,Unknown,1.62,Unknown/Other,True,6361.2812
2013-04-01,Africa,Unknown,1.76,Unknown/Other,True,6261.118299999999
2013-05-01,Africa,Unknown,2.04,Unknown/Other,True,5990.860400000001
2013-06-01,Africa,Unknown,2.37,Unknown/Other,True,5688.557300000001
2013-07-01,Africa,Unknown,2.49,Unknown/Other,True,5290.843900000001
2013-08-01,Africa,Unknown,2.51,Unknown/Other,True,5247.574500000001
2013-09-01,Africa,Unknown,3.77,Unknown/Other,True,4779.3842
2013-10-01,Africa,Unknown,8.81,Unknown/Other,True,3160.9268
2013-11-01,Africa,Unknown,4.56,Unknown/Other,True,3678.2352
2013-12-01,Africa,Unknown,4.87,Unknown/Other,True,3388.9233000000004
2014-01-01,Africa,Unknown,4.46,Unknown/Other,True,3652.4457000000007
2014-02-01,Africa,Unknown,4.33,Unknown/Other,True,3858.5123
2014-03-01,Africa,Unknown,4.45,Unknown/Other,True,3753.0125
2014-04-01,Africa,Unknown,4.65,Unknown/Other,True,3692.0188
2014-05-01,Africa,Unknown,4.61,Unknown/Other,True,3674.9430000000007
2014-06-01,Africa,Unknown,4.41,Unknown/Other,True,3805.7585000000004
2014-07-01,Africa,Unknown,4.26,Unknown/Other,True,3765.0816
2014-08-01,Africa,Unknown,4.59,Unknown/Other,True,3599.8810000000003
2014-09-01,Africa,Unknown,3.13,Unknown/Other,True,3560.8291
2014-10-01,Africa,Unknown,3.03,Unknown/Other,True,3672.0801
2014-11-01,Africa,Unknown,3.35,Unknown/Other,True,3570.8317999999995
2014-12-01,Africa,Unknown,3.8,Unknown/Other,True,3371.5501
2015-01-01,Africa,Unknown,3.44,Unknown/Other,True,3564.5324
2015-02-01,Africa,Unknown,3.27,Unknown/Other,True,3684.8035
2015-03-01,Africa,Unknown,3.24,Unknown/Other,True,3689.8736000000004
2015-04-01,Africa,Unknown,3.26,Unknown/Other,True,3673.8184000000006
2015-05-01,Africa,Unknown,3.19,Unknown/Other,True,3800.37
2015-06-01,Africa,Unknown,4.86,Unknown/Other,True,3437.4103
2015-07-01,Africa,Unknown,5.01,Unknown/Other,True,3284.2681000000002
2015-08-01,Africa,Unknown,5.27,Unknown/Other,True,3019.6078
2015-09-01,Africa,Unknown,3.99,Unknown/Other,True,3218.2265
2015-10-01,Africa,Unknown,4.72,Unknown/Other,True,3126.9840999999997
2015-11-01,Africa,Unknown,4.99,Unknown/Other,True,3120.5674
2015-12-01,Africa,Unknown,5.15,Unknown/Other,True,3187.3829000000005
2016-01-01,Africa,Unknown,5.2,Unknown/Other,True,3209.8622
2016-02-01,Africa,Unknown,5.51,Unknown/Other,True,3227.2983
2016-03-01,Africa,Unknown,5.45,Unknown/Other,True,3261.9608
2016-04-01,Africa,Unknown,5.78,Unknown/Other,True,3231.2382
2016-05-01,Africa,Unknown,5.4,Unknown/Other,True,3341.3735
2016-06-01,Africa,Unknown,4.94,Unknown/Other,True,3437.1795999999995
2016-07-01,Africa,Unknown,5.49,Unknown/Other,True,3464.6088000000004
2016-08-01,Africa,Unknown,5.68,Unknown/Other,True,3447.105600000001
2016-09-01,Africa,Unknown,6.45,Unknown/Other,True,3406.7989000000002
2016-10-01,Africa,Unknown,6.58,Unknown/Other,True,3393.8879
2016-11-01,Africa,Unknown,5.67,Unknown/Other,True,3539.9467999999997
2016-12-01,Africa,Unknown,5.75,Unknown/Other,True,3680.5575999999996
2017-01-01,Africa,Unknown,6.64,Unknown/Other,True,3348.4032
2017-02-01,Africa,Unknown,7.13,Unknown/Other,True,3387.4227999999994
2017-03-01,Africa,Unknown,8.36,Unknown/Other,True,3222.0271999999995
2017-04-01,Africa,Unknown,8.9,Unknown/Other,True,3245.2027
2017-05-01,Africa,Unknown,7.98,Unknown/Other,True,3336.2003999999997
2017-06-01,Africa,Unknown,7.74,Unknown/Other,True,3418.6537
